learning_rate,weight_decay,num_epochs,batch_size,lora_dropout,filter_sources
4.1420482066363715e-05,0.002837253158790466,2,64,0.026228277080785112,MEA|OHAT
0.0006685232812306457,0.001250532900193092,3,128,0.06318803503216508,AKDE&ED|NYSEDREGENTS
0.00013054583361900182,0.00011906354496061961,2,64,6.899005000713388e-05,MSA|AIMS|TIMSS|NYSEDREGENTS|MEAP|MCAS|CSZ|NCEOGA|OHAT|LEAP|ACTAAP|FCAT|MDSA|WASL|MEA
0.00020546977906583464,2.6130035680012376e-05,4,64,0.017574622248843364,NYSEDREGENTS|TIMSS|MEA|AKDE&ED|LEAP|OHAT|VASoL|MEAP|WASL|TAKS|CSZ|AIMS|ACTAAP
4.365857063936688e-05,0.002846389383968329,3,32,0.0803733005460954,CSZ|MEA|NYSEDREGENTS|TIMSS|NCEOGA|MSA|OHAT|AKDE&ED|AIMS|WASL|TAKS|MDSA|LEAP
0.00014034432107595205,0.00027308148190215105,4,32,0.07945754473666282,MSA
0.0002483865109576174,5.3442758816958645e-06,3,32,0.0037101334701685196,ACTAAP|MDSA|MEAP|CSZ|WASL|LEAP|TAKS|NCEOGA|NAEP|FCAT|MCAS|AIMS|VASoL|MEA
0.0006453931995602265,0.002912824094792328,3,128,0.043661094982836636,AIMS|NAEP|MDSA|NYSEDREGENTS
0.000689817664235231,2.424490803595516e-05,3,32,0.07433403757756729,NCEOGA|MSA|NAEP|MEAP
0.0001148782944559629,6.510088295661192e-05,4,128,0.010299648595655199,MSA|NCEOGA|MCAS|OHAT|VASoL|MEAP|CSZ
5.6911754336435036e-05,0.00035046905342597085,3,128,0.0034875840700255515,FCAT|CSZ|NAEP|NCEOGA|AKDE&ED|VASoL|WASL|MEAP
0.0006985364443244354,9.550741267164331e-05,2,128,0.04551906821309925,WASL|VASoL|FCAT|OHAT|LEAP|TIMSS|MEAP|AIMS
1.783831729869421e-05,0.0007024293012613571,3,64,0.024726539068267297,MDSA|MEAP|VASoL|NYSEDREGENTS|TIMSS|ACTAAP
5.266591137113851e-05,4.3370269655246435e-05,4,128,0.09192211155514768,ACTAAP|AKDE&ED|OHAT|NCEOGA|MCAS|FCAT|NAEP|MEAP|TAKS
0.00023564736999421478,0.00022081384519817462,3,32,0.044091239301405974,MDSA|TIMSS|LEAP|CSZ|FCAT
1.0000485701387058e-05,2.010671264835474e-05,4,32,0.041689842789081735,NYSEDREGENTS|MCAS|NCEOGA|MEAP|AIMS|NAEP|CSZ
1.2021317308755487e-05,0.00023944853318821728,3,128,0.01796009940393607,WASL|NAEP|VASoL|LEAP|MEAP|OHAT|MCAS|CSZ
1.9408687356684013e-05,1.160627446616776e-06,2,128,0.009477696374017398,MSA|MDSA|TIMSS|NAEP|MEA|NCEOGA|LEAP|OHAT|CSZ|AKDE&ED|TAKS|VASoL|FCAT
0.00019347751523654625,2.8924217990892976e-06,2,128,0.05577213987600075,NYSEDREGENTS|MDSA|NCEOGA|WASL|MSA|VASoL|LEAP|TIMSS|OHAT|MEAP|AKDE&ED|NAEP|CSZ
5.201080674791668e-05,0.0022121101598525056,2,64,0.001929366219071893,MSA|CSZ|MEAP|MDSA
1.8787088734815914e-05,5.8353607710764195e-06,4,128,0.05742804183607947,FCAT|MSA|NYSEDREGENTS|MEAP|MEA|CSZ|TAKS|MDSA|AKDE&ED|NCEOGA|MCAS|ACTAAP|TIMSS|VASoL|LEAP
3.9475867529355154e-05,2.9981152787612843e-06,3,128,0.09213899255730189,MEAP|MDSA|WASL|TAKS|FCAT|LEAP|MSA|CSZ|TIMSS|ACTAAP|VASoL|AKDE&ED|AIMS|MCAS|NAEP|NYSEDREGENTS
2.495877988859762e-05,0.0004664437375320959,3,64,0.08926366189931595,MCAS|AIMS|WASL|LEAP|OHAT|ACTAAP|MSA|TAKS|AKDE&ED|MEA|CSZ|NYSEDREGENTS|NAEP|NCEOGA|FCAT|MDSA|VASoL|TIMSS|MEAP
0.000665822596409629,0.00255495947166559,2,128,0.009663858432174566,NAEP|FCAT|AIMS|MEA|CSZ|TIMSS
1.8651343589735366e-05,0.008868619649150694,2,32,0.06821635082623904,AIMS|MCAS|TAKS|TIMSS|MDSA|NYSEDREGENTS|AKDE&ED|VASoL|MSA|NAEP|FCAT|WASL|CSZ|MEA
1.3030250444523744e-05,5.413971801955136e-05,3,128,0.033101788263257104,AKDE&ED|AIMS|CSZ|MEAP|MEA|FCAT|TIMSS|ACTAAP|MCAS|NCEOGA|OHAT|NYSEDREGENTS|VASoL|LEAP|MDSA|WASL
2.5668256331705227e-05,3.910056396383546e-05,2,128,0.02894066711688348,MCAS|ACTAAP|MEA|MSA|MEAP|AKDE&ED|FCAT|NYSEDREGENTS|CSZ
0.00016744526741781538,0.00015180197239139542,2,32,0.03321386683294967,TAKS|AKDE&ED|ACTAAP|MEAP|NYSEDREGENTS|AIMS|CSZ|MCAS|NCEOGA|LEAP|VASoL|FCAT|WASL|MDSA|OHAT|MSA
0.00031731645957620863,0.00994574000981741,4,32,0.019112111541643807,OHAT|LEAP|ACTAAP|NAEP|AKDE&ED|AIMS|TAKS|MSA|WASL|CSZ
0.0001664707108692919,0.004977936410054799,2,128,0.08861060235845071,MEA|VASoL|MSA|TAKS
3.3069763435956974e-05,0.00036613480560812313,2,32,0.016288564284787612,TIMSS|MDSA|MSA|FCAT|LEAP|CSZ|MCAS|MEA|TAKS|MEAP|AKDE&ED|WASL|AIMS|NAEP|NCEOGA
0.00011137407376940643,0.008450972916497948,3,32,0.03260206964285883,MEAP|TIMSS|NYSEDREGENTS
1.2945218065726665e-05,0.00185137069591826,2,64,0.09301077443167774,NYSEDREGENTS|OHAT|NAEP|TAKS|MSA|MEAP|MEA|WASL|MDSA|ACTAAP|AIMS|FCAT
1.1734965770772797e-05,1.4770693892170594e-06,3,64,0.009602202263999738,TIMSS|FCAT|MSA|LEAP|NCEOGA|MEA|WASL|TAKS|VASoL
3.112419850489321e-05,1.7979900918451938e-06,2,64,0.05865589616333281,ACTAAP|OHAT|VASoL|MEAP|NCEOGA|CSZ|MCAS|TIMSS|MEA
6.247235530177098e-05,1.3324217934487566e-05,3,64,0.004434257844722222,NAEP|LEAP
3.1322449569188134e-05,1.4596851625061307e-06,4,32,0.09450795824516778,NYSEDREGENTS|CSZ
9.777389917149662e-05,0.0002824560560250236,4,64,0.08681288560958572,NAEP|MCAS|CSZ|MDSA|MSA|TIMSS|AIMS|WASL|TAKS|MEAP
1.1594298482790673e-05,0.0021284564259700864,3,32,0.02688728419998723,TAKS|OHAT|CSZ|MCAS
5.75287813134435e-05,0.0001956256173843544,2,64,0.08532953312734183,AIMS|TAKS|AKDE&ED|TIMSS|FCAT|CSZ|VASoL|MCAS|MSA|MEAP|NYSEDREGENTS|NCEOGA|MEA|ACTAAP|NAEP|OHAT
0.00015542558389667466,0.00020183036039430818,3,32,0.012425894137383786,TAKS|CSZ|LEAP|MCAS|ACTAAP|VASoL|MEAP|MEA|NAEP|NCEOGA|AIMS|MDSA|AKDE&ED|WASL
2.593394531057279e-05,5.753926476837155e-05,4,64,0.02870774624460323,MEA|NCEOGA|MEAP|MSA
1.156957323031877e-05,4.8517527436970396e-06,3,64,0.07175585756045616,WASL|MSA|OHAT|TIMSS|MCAS|CSZ|NCEOGA|VASoL|MDSA|TAKS
0.0003174933150759164,4.183064901254877e-05,2,32,0.014971209772738848,NYSEDREGENTS|AIMS|MEAP|TAKS|TIMSS|FCAT|MSA|WASL|OHAT|MCAS|VASoL|ACTAAP
9.954183341714716e-05,0.00010691825471760681,3,32,0.07338758180281442,TIMSS|MEAP|MDSA|LEAP|NCEOGA|MEA|OHAT|CSZ|ACTAAP|MCAS|NYSEDREGENTS|WASL|MSA|FCAT|TAKS
1.113553708865531e-05,0.0013980728860333608,3,64,0.033978459821763354,MEA|TAKS|MDSA|NCEOGA|TIMSS|WASL|FCAT
4.92020019120527e-05,0.0009388528442159089,2,32,0.06008586868855941,TAKS|NAEP|MCAS|ACTAAP|MSA|TIMSS|WASL|VASoL
0.0002761422915666218,1.6099160629721953e-06,4,64,0.039249463345191166,VASoL|LEAP|MDSA|AKDE&ED|AIMS|NYSEDREGENTS|MSA|CSZ|FCAT|WASL|MEAP|NCEOGA|MEA
0.00030936035786688495,0.005435417790951079,3,32,0.010686784394275839,MEA|NCEOGA|WASL
0.0006315012162853803,0.0032696743180679936,4,32,0.06076490638180174,TIMSS|WASL|MSA|CSZ|MDSA|NCEOGA|AIMS|LEAP|MEA|NAEP|TAKS|MCAS|AKDE&ED|VASoL|FCAT
9.145803396265004e-05,0.0045823227763303435,3,128,0.08935120546584907,MEA
1.2671344267777347e-05,1.7903142181530116e-06,4,32,0.014224697352324412,MEAP|AIMS|OHAT|WASL|LEAP|MEA|CSZ|AKDE&ED|NAEP
6.834173617727103e-05,0.00056105944484927,3,32,0.08887910393258379,MEA|TAKS|MSA|ACTAAP|MCAS|LEAP|TIMSS
0.0001490167390727604,0.000656526185052839,4,32,0.06072604771053761,MCAS|TIMSS
0.00039456770392165373,0.0016457028345321688,4,32,0.07355460807232776,NYSEDREGENTS|AIMS|MSA|MDSA|OHAT|MCAS|ACTAAP|LEAP|TAKS|MEA|MEAP|AKDE&ED|NAEP|VASoL|NCEOGA
0.000555490602482135,2.76416362531473e-05,2,64,0.05863456520900016,MDSA|TAKS|MCAS|MEA|NCEOGA|ACTAAP|LEAP|MSA|NYSEDREGENTS|WASL|MEAP|AIMS|VASoL|OHAT|CSZ|TIMSS|FCAT|NAEP
8.798171850382352e-05,2.5455630561101387e-05,3,32,0.0009981205499884017,AKDE&ED|MDSA|MCAS|WASL|MSA|AIMS|LEAP|TAKS|FCAT|OHAT|ACTAAP|NAEP
3.923718730011302e-05,2.271634011183607e-05,2,32,0.06815294376753155,NAEP|NCEOGA|VASoL|MEA|FCAT|MSA|AKDE&ED|TIMSS|MDSA|TAKS|WASL|OHAT
7.656575875515271e-05,6.261737389532525e-06,3,32,0.06370270169228012,MCAS|OHAT|WASL|MEAP|CSZ|VASoL
3.1248916882542204e-05,2.1212819165643683e-05,3,128,0.0033376839538979963,LEAP|ACTAAP|MCAS|MEA|AIMS
0.0006170176322613865,0.0016496834106085204,4,32,0.03316275560344828,FCAT|LEAP|CSZ
0.0007511263394041722,6.209815434443942e-05,3,32,0.04536122214928365,MSA|ACTAAP|NYSEDREGENTS|MDSA
4.157631143504649e-05,1.0026701823557765e-06,4,64,0.06305043738520358,WASL|FCAT|ACTAAP|MEAP|OHAT|CSZ|MEA|AIMS|NCEOGA|MSA|TAKS|LEAP|MCAS|TIMSS|VASoL|AKDE&ED
2.9935576049030722e-05,0.009783418537837997,4,128,0.08411357828361725,MDSA|ACTAAP|WASL|AKDE&ED|NCEOGA|CSZ
0.0009573373062310268,0.0021377114163772817,2,32,0.027742859049820656,NAEP|MEAP|WASL|TIMSS|FCAT|MSA|AIMS|CSZ|MCAS|AKDE&ED|MEA|NYSEDREGENTS|MDSA|OHAT|LEAP|VASoL|TAKS|ACTAAP|NCEOGA
0.00011730381826785737,6.619628878395654e-06,3,32,0.09100935890217632,CSZ|FCAT|OHAT|AIMS|MDSA|LEAP|VASoL|NYSEDREGENTS|NCEOGA
0.00014938515198405978,0.0019232789629899988,3,64,0.09132273768254445,OHAT|FCAT
9.352381967325678e-05,0.00011122592500470767,2,32,0.041364289919925884,NCEOGA|VASoL|WASL|NAEP|OHAT|CSZ|MEAP|NYSEDREGENTS|AKDE&ED|MEA|AIMS|MSA|FCAT
2.3888213149975408e-05,0.00036782792897010005,2,128,0.053920149738846984,TAKS|AIMS|MDSA|NYSEDREGENTS|MCAS|VASoL|WASL|LEAP|MEA|ACTAAP|CSZ|TIMSS|NAEP|MEAP|MSA|AKDE&ED|NCEOGA|FCAT|OHAT
2.9215705912354992e-05,0.00021538797376876602,3,128,0.02042819318741386,NAEP|TAKS|AIMS|MEA|FCAT|MDSA|VASoL|LEAP|TIMSS|AKDE&ED|MCAS|CSZ
0.00022767465484733234,7.097121056126655e-05,2,128,0.0946218994880114,AKDE&ED|NAEP|TAKS|ACTAAP|MDSA|LEAP|CSZ|MCAS|VASoL|FCAT|MEA|AIMS|WASL|MSA|NCEOGA|NYSEDREGENTS|MEAP|TIMSS|OHAT
6.432070508378467e-05,0.0012707009257786194,3,64,0.05224834983562685,ACTAAP|TIMSS|FCAT|NYSEDREGENTS|NAEP|VASoL|AIMS|MSA|MEAP|MEA|OHAT|MDSA
6.02000570448758e-05,0.008934058929650136,4,32,0.04037260784181989,WASL|MCAS|CSZ|ACTAAP|OHAT|NAEP|AIMS|MDSA|AKDE&ED|MEAP|FCAT
2.985520618476666e-05,0.00023027886984482585,4,128,0.036436274934286264,WASL|ACTAAP|MCAS|NCEOGA|TIMSS|MSA|MEA|MEAP|MDSA|AKDE&ED|VASoL|FCAT|OHAT|NAEP
4.876125659322124e-05,3.2032774150472532e-06,4,128,0.004473980121947341,MEAP|TIMSS|AKDE&ED|VASoL|FCAT|LEAP|WASL|MCAS
7.756805331004612e-05,0.00031407338088349407,2,128,0.07974730133631983,MEA|VASoL|AIMS|FCAT|MSA|TAKS|WASL|LEAP|NAEP|OHAT|NYSEDREGENTS|MDSA|CSZ|ACTAAP|MCAS|MEAP|TIMSS|AKDE&ED
9.4399703916297e-05,2.742755679408015e-06,4,64,0.039573512881874995,CSZ
0.0002333250135680758,3.235231045231776e-05,4,128,0.06328514499117215,NCEOGA|NAEP|NYSEDREGENTS|LEAP|ACTAAP|MEA|OHAT
0.0008057187391433215,6.389607111434482e-06,3,64,0.09339078520883112,NCEOGA|MEA|FCAT|TAKS|MEAP|LEAP
7.983617569010408e-05,0.0015829354281320445,2,64,0.09104835157769993,MEA|NAEP|WASL|ACTAAP|CSZ|TAKS|TIMSS|NCEOGA|MSA|AIMS|FCAT|OHAT|LEAP|MDSA
2.8828637535142644e-05,5.204462604024675e-06,2,32,0.08672957068187287,MCAS|MEAP|NYSEDREGENTS|OHAT|TIMSS|MEA|AIMS|CSZ|AKDE&ED|WASL|FCAT
0.00016645463691928697,0.0020464134225982233,3,64,0.09771636269314699,NYSEDREGENTS|TAKS|VASoL|MEA|OHAT|MCAS|NAEP|NCEOGA|CSZ|FCAT
8.83782823485502e-05,0.009524242990085157,3,128,0.002503231754383417,NYSEDREGENTS|MSA|MEAP
0.0001930449663419253,0.00029074449662066707,3,128,0.001550082853184054,WASL|NCEOGA|MCAS|MEAP|MSA|OHAT|CSZ|FCAT|VASoL|ACTAAP|AIMS|NAEP|AKDE&ED|TAKS|TIMSS|MEA|NYSEDREGENTS
6.871281332148343e-05,0.004000310979143555,4,128,0.08157996933285654,TAKS|ACTAAP|MCAS|OHAT|MSA|NYSEDREGENTS|FCAT|MEA|CSZ|MDSA|VASoL|NAEP|NCEOGA
0.0006215144782654948,0.00021755909718777943,2,32,0.024711187948176474,NCEOGA|TIMSS|VASoL|OHAT|MCAS|AIMS|MEAP|ACTAAP|WASL|FCAT|TAKS|MSA
0.00019486852707150515,0.0033045405639672743,3,64,0.030088191447475033,VASoL|MEA|CSZ|MDSA|WASL|MCAS|MSA|ACTAAP|NAEP|FCAT|AKDE&ED|MEAP|AIMS|TIMSS|NYSEDREGENTS|NCEOGA|LEAP|OHAT
1.4540427102495926e-05,1.093635347961107e-05,2,64,0.0017879784508319841,FCAT|VASoL|CSZ|LEAP|ACTAAP|OHAT|AIMS|NYSEDREGENTS|WASL|NAEP
1.7219778557292426e-05,1.6840908197313991e-06,3,128,0.033232505681127435,MSA|LEAP|VASoL|TAKS|NCEOGA|NAEP|CSZ|AIMS|FCAT|WASL|TIMSS|AKDE&ED|OHAT|NYSEDREGENTS
0.00020408823003387376,4.204141742107025e-06,2,32,0.007111854661871098,FCAT|NAEP|AIMS|VASoL
1.298420993098122e-05,5.696565720348889e-05,4,32,0.055908024109935575,LEAP|TIMSS|VASoL
0.0005606927114305875,2.2635863845452546e-06,3,64,0.09718557487668507,NCEOGA|ACTAAP|MCAS|MDSA|FCAT|TIMSS|NYSEDREGENTS|TAKS|MEAP|AKDE&ED|VASoL|WASL|OHAT|AIMS|CSZ|LEAP|MSA|NAEP|MEA
0.0005838782052223373,4.204483601240347e-05,4,64,0.031049923002935045,MEA|WASL|OHAT|MDSA|MSA|MCAS|AKDE&ED|MEAP|NCEOGA|NYSEDREGENTS|AIMS|LEAP|ACTAAP|TIMSS|NAEP|FCAT|VASoL
5.188909563261703e-05,5.573358594556528e-05,3,128,0.013680990086006385,MEA|NCEOGA|VASoL|MCAS|TIMSS|LEAP|NYSEDREGENTS|ACTAAP|AIMS|CSZ
1.7389822059879335e-05,4.410702954874267e-06,2,64,0.06603406127616493,NAEP|NCEOGA|MEA|FCAT
0.00013839511396524545,1.004037456922027e-06,3,32,0.025376901624638362,MSA|CSZ|AKDE&ED|OHAT|MDSA|NCEOGA|MEA|NAEP|MCAS|FCAT|MEAP|TIMSS|TAKS|LEAP|AIMS|VASoL|ACTAAP|WASL|NYSEDREGENTS
0.000624798033008804,3.497847173711272e-05,4,128,0.09774539301530624,TIMSS|AKDE&ED
0.00038205385485710837,4.008536925659281e-06,4,128,0.09327599291085643,NAEP|TAKS|AIMS|OHAT|TIMSS|VASoL|WASL|MCAS|NYSEDREGENTS
0.00030933258241696844,0.0038219809462809867,4,32,0.01238550464321666,OHAT|TIMSS|MSA|TAKS|VASoL|MDSA|NCEOGA|MCAS|ACTAAP|NAEP|MEAP
0.0001414426671365349,0.000434207178835775,4,64,0.08313572615283636,NAEP|LEAP|MSA|OHAT|NCEOGA|MEAP|VASoL|MCAS|AKDE&ED|MDSA|AIMS|FCAT|MEA|ACTAAP|CSZ|TIMSS
6.472267974528863e-05,1.7699576929171675e-06,4,64,0.0919886649185383,CSZ|TIMSS|NAEP|AIMS|AKDE&ED|NCEOGA|VASoL|OHAT|ACTAAP
2.9307931348872826e-05,1.2496479235256893e-05,4,32,0.050734635052087154,NYSEDREGENTS|AKDE&ED|MSA|NCEOGA|LEAP|TAKS|CSZ|MCAS|TIMSS|WASL|AIMS
3.325731949425675e-05,0.0002047558181689745,2,128,0.08445080315519922,MEA|OHAT|TIMSS|FCAT|MCAS
7.150265688810239e-05,0.0005380611576758556,3,128,0.057418410350341446,MEA|TAKS|AKDE&ED|CSZ
0.00034438976044256066,3.653448360572689e-05,3,32,0.0416209272766189,NAEP|ACTAAP|TIMSS|MDSA
0.00015708820949512497,6.201395354084214e-06,2,32,0.02056007690927727,MEA|VASoL|LEAP|MSA|MCAS|OHAT|TIMSS|MEAP|AKDE&ED|FCAT|NYSEDREGENTS|AIMS|NAEP|CSZ
0.00018998359413048747,0.00014038573422378594,4,32,0.06144818597149561,TAKS|NAEP|CSZ|ACTAAP|MSA|WASL|MDSA|OHAT|AIMS|NCEOGA|NYSEDREGENTS|MCAS|FCAT|TIMSS|LEAP
0.0004138916534726194,0.0005040526424386096,4,64,0.07896671019104515,FCAT|NCEOGA|MSA|NAEP|NYSEDREGENTS|MEAP|TAKS|LEAP|VASoL|OHAT|MCAS|WASL|MEA|CSZ|ACTAAP
0.00011583427709850028,1.1672948403260394e-06,2,32,0.0035690624727862776,AKDE&ED|MSA|NYSEDREGENTS|MEAP|VASoL
5.372557411176866e-05,6.952727320138153e-05,2,32,0.028123767375443944,AKDE&ED|MSA|ACTAAP|AIMS|MEA|NAEP|MEAP|MDSA|NCEOGA|CSZ|OHAT|MCAS
5.463395684189762e-05,8.602515464017502e-06,2,64,0.06478012669814004,TIMSS|NYSEDREGENTS|OHAT|NCEOGA|TAKS|NAEP|MEA|LEAP|WASL
7.45721428409743e-05,2.77884203672511e-05,2,32,0.010997561404614132,TAKS|LEAP|CSZ
0.00032591492628360723,0.0018772966154962385,3,32,0.0367720188355681,MEAP|WASL|NCEOGA|MCAS|TIMSS|LEAP|ACTAAP|AIMS|CSZ|AKDE&ED|MDSA|NAEP|TAKS|OHAT|NYSEDREGENTS|MEA
0.0005687527861450104,0.005466799548890267,2,32,0.09908282067073829,TIMSS|AIMS
2.7647683620852267e-05,0.0015173214848272685,4,64,0.0009292422316920512,WASL|TIMSS|MCAS|NYSEDREGENTS|MEA|CSZ|TAKS|NAEP|VASoL|AKDE&ED|AIMS|ACTAAP|MDSA
5.540285022408127e-05,1.0015139546720229e-06,3,32,0.08489898057290168,ACTAAP|TAKS|TIMSS|AIMS|LEAP|MDSA|MCAS|MEA|NCEOGA|WASL|OHAT|AKDE&ED|MEAP|NAEP|VASoL
3.5376342604331415e-05,2.1679884548211137e-05,2,64,0.08398673779315605,FCAT|VASoL|NYSEDREGENTS|ACTAAP|MSA|MDSA|CSZ|MEAP|WASL|AKDE&ED|AIMS|OHAT|MEA|TAKS|NCEOGA|NAEP|MCAS|LEAP
0.0001079563393496668,0.004966652201200433,4,128,0.08742612574735788,WASL|FCAT|TIMSS|LEAP|NAEP|MEA|CSZ|AKDE&ED|VASoL|MDSA|ACTAAP|NCEOGA|AIMS
6.354097276119963e-05,1.8802673441266688e-05,4,128,0.04364769164919893,CSZ|FCAT|WASL|NCEOGA|LEAP|OHAT|TAKS|MEAP|NAEP
0.0001438622917251473,0.0011774134994523718,4,128,0.07836690959298674,VASoL|MDSA|AKDE&ED|MEAP|CSZ|NCEOGA|MCAS|WASL|TAKS|NAEP|FCAT|ACTAAP|OHAT|TIMSS
0.00022551786206773054,1.6983897944042009e-06,2,128,0.06778491967055147,MCAS|MEA|NYSEDREGENTS|WASL|CSZ|TAKS|OHAT|TIMSS|ACTAAP|AIMS|NAEP|MSA|VASoL|LEAP|NCEOGA|MDSA|FCAT|MEAP
2.1603500899841614e-05,1.9016125396534914e-06,3,128,0.04976796182034689,CSZ|AIMS|NYSEDREGENTS|MDSA|MEAP|WASL|OHAT|MEA|NAEP|LEAP|VASoL|NCEOGA|AKDE&ED|MCAS|FCAT|MSA|TAKS
4.4022397209749365e-05,1.8916796051104327e-05,2,128,0.013319540039259548,NCEOGA|NYSEDREGENTS|WASL|MSA|CSZ|LEAP|TIMSS|VASoL
2.7818827092902024e-05,0.0013529660973480605,2,128,0.04030377847070508,FCAT|AIMS|VASoL|MEAP|NAEP|NCEOGA|NYSEDREGENTS|CSZ|MDSA|AKDE&ED|LEAP|MEA
2.9684109719440377e-05,1.974527107524352e-05,4,64,0.014991809121812416,NAEP|MEAP|TAKS|NYSEDREGENTS|FCAT|OHAT|LEAP|MSA|AKDE&ED|NCEOGA|ACTAAP|WASL|CSZ|AIMS|MCAS|MEA|MDSA|TIMSS
0.000138869752143301,0.00035823169514197917,4,128,0.09862504315919798,MDSA|MCAS
0.00031658939671381066,4.551474219035239e-05,2,64,0.0012256807249671486,TIMSS|AKDE&ED|NYSEDREGENTS|MCAS|MSA|MDSA|NAEP|TAKS|ACTAAP|CSZ|FCAT|OHAT|WASL
7.824373480707287e-05,4.525935238241543e-05,4,64,0.07866104049914222,LEAP|MDSA|TIMSS|NAEP|MEAP|ACTAAP|WASL|CSZ|MSA
1.830634905545276e-05,0.006177301133779676,2,64,0.02139455282589019,CSZ|AKDE&ED|MEAP|MCAS|AIMS|NYSEDREGENTS|VASoL|FCAT|TIMSS|NAEP|MSA|LEAP
2.5794475974118616e-05,0.00010614890570318778,4,128,0.012657259212089933,MEAP|TAKS|AIMS|MSA|OHAT|TIMSS|VASoL|NCEOGA|AKDE&ED|LEAP|NAEP|MCAS|MDSA|FCAT|WASL|CSZ|NYSEDREGENTS|MEA
0.0005595297986157761,2.1956408146080932e-06,2,64,0.05437284192907221,VASoL|LEAP|TIMSS|NCEOGA|MEA|MEAP|TAKS|WASL|ACTAAP|NYSEDREGENTS|CSZ|AKDE&ED|MDSA|NAEP|MCAS|OHAT
3.456121500517501e-05,0.001363320343441936,3,32,0.08984828849092688,VASoL|CSZ|WASL
0.0009721279879363944,0.00011792541809094206,3,128,0.09435083623175233,MEA|LEAP|MEAP|MDSA|MCAS|NYSEDREGENTS|MSA|AIMS
0.0001009115719404852,0.008577764752066046,2,32,0.09840680599033769,FCAT|WASL|NCEOGA|MCAS|LEAP|MDSA|TIMSS
8.637331719037188e-05,0.0001991592708783785,3,32,0.08362680204011563,MEAP|FCAT|ACTAAP|MEA|AKDE&ED|NAEP|MDSA|NYSEDREGENTS|NCEOGA|OHAT|TAKS|TIMSS|LEAP|WASL
5.023260173677862e-05,8.335355800393997e-06,4,32,0.017452757310983058,MEAP|FCAT|VASoL|ACTAAP|WASL|MDSA|OHAT
2.554064245595075e-05,0.003015948325844766,2,32,0.059270862246889634,MCAS|MDSA|AKDE&ED|WASL|NAEP|NCEOGA|CSZ|TIMSS|MEA|VASoL|TAKS|LEAP|ACTAAP|MSA|OHAT|FCAT|NYSEDREGENTS|MEAP|AIMS
0.00097023515884247,0.00017350843710990278,2,32,0.05318904782137335,WASL|OHAT|CSZ|MDSA
5.33487592932361e-05,0.0001982787365177232,2,128,0.06424903664772623,NAEP|MSA|LEAP|MEA|AKDE&ED|ACTAAP|MDSA|VASoL|NYSEDREGENTS|NCEOGA|WASL|AIMS|MEAP|MCAS|OHAT|FCAT
3.06505040772242e-05,0.0004782430441629613,3,32,0.09817727683859861,AKDE&ED
0.00011381461263653779,1.67515285720077e-05,4,32,0.046666993330641095,MDSA|NCEOGA|LEAP|MSA|WASL|MEAP|CSZ|MEA
6.675346754278575e-05,0.0014005096207265796,3,64,0.07726212127333869,FCAT|WASL|ACTAAP|LEAP|CSZ|NYSEDREGENTS|AIMS|TAKS|MDSA
2.825569989357684e-05,6.631193268337015e-05,2,32,0.09738270345256066,NAEP
5.094080274118573e-05,0.00549999077141993,4,32,0.06571199366522434,MEA|NAEP|WASL|LEAP|CSZ|MEAP
4.0179456555490804e-05,3.3839860440848535e-06,3,128,0.04003409797858246,ACTAAP|LEAP|NAEP|FCAT|AIMS|TAKS|MSA|VASoL|TIMSS|MCAS|OHAT|MEAP|MDSA|WASL|MEA|CSZ
4.4144525599519606e-05,6.506098420924689e-05,2,64,0.07017342043556624,MEA|MDSA|WASL|OHAT|TAKS|NYSEDREGENTS|MEAP|NCEOGA|VASoL|FCAT|AKDE&ED
0.00016353121208762057,0.00045237006574055645,4,128,0.06734907981576879,MEAP|LEAP|MEA|WASL|ACTAAP|TIMSS|AIMS|NYSEDREGENTS|FCAT
5.8200067315047984e-05,0.00013000867794842318,4,32,0.09592093651485553,FCAT|MEA
0.0003893466062888884,2.9612433260924278e-06,4,64,0.07069035420529472,FCAT|OHAT|VASoL|CSZ|NCEOGA|TIMSS|LEAP|AKDE&ED|NAEP|MCAS|TAKS|MDSA|AIMS|ACTAAP|MSA|NYSEDREGENTS|WASL|MEA
0.0005520649350519734,8.973026768528362e-05,3,64,0.027481550018488232,MDSA|NCEOGA
3.641990873466435e-05,4.346373820293758e-05,4,64,0.04303451532769359,FCAT|MEAP|MEA|NAEP|AKDE&ED|MDSA|MCAS|NCEOGA|TIMSS|TAKS|LEAP|NYSEDREGENTS|MSA|OHAT|WASL|ACTAAP|VASoL|AIMS
1.7696776040698243e-05,0.00045357754413476067,4,64,0.08150663483268941,MEAP|NCEOGA|OHAT|AIMS|MEA|NAEP|AKDE&ED|TAKS|MDSA
0.0006193005176118766,0.001281192018746312,3,32,0.09651966512691067,MDSA|OHAT
0.00040784445569078283,9.943737653460721e-05,2,64,0.05618699015935538,AKDE&ED|ACTAAP|MDSA|MSA|NCEOGA|FCAT|CSZ|TIMSS|NAEP|WASL|OHAT
1.703398672200024e-05,2.0335992598023704e-05,3,64,0.07555708130840949,MEA|OHAT|VASoL|AKDE&ED|NYSEDREGENTS|MCAS
8.166467878132785e-05,0.00048487113409092483,3,64,0.025812521959638103,NCEOGA|MCAS|TIMSS|CSZ|AKDE&ED|OHAT|MEAP|AIMS|MDSA|ACTAAP|WASL|MEA|LEAP|NAEP|TAKS
